,data,denominazione_regione,hospitalized_with_symptoms,intensive_care,total_hospitalized,home_isolation,total_positives,discharged_healed,deceased,total_cases,swabs
77,2020-02-27,Umbria,0,0,0,0,0,0,0,0,0
78,2020-02-27,Valle d'Aosta,0,0,0,0,0,0,0,0,2
79,2020-02-27,Veneto,3,0,3,37,40,0,0,40,1264
80,2020-02-28,Abruzzo,0,0,0,0,0,0,0,0,0
81,2020-02-28,Basilicata,0,0,0,0,0,0,0,0,0
82,2020-02-28,Calabria,0,0,0,1,1,0,0,1,7
83,2020-02-28,Campania,0,0,0,1,1,0,0,1,203
84,2020-02-28,Emilia-Romagna,20,0,20,27,47,0,1,48,244
85,2020-02-28,Friuli Venezia Giulia,0,0,0,0,0,0,0,0,28
86,2020-02-28,Lazio,0,0,0,0,0,0,0,0,59
87,2020-02-28,Liguria,0,0,0,0,0,0,0,0,34
88,2020-02-28,Lombardia,63,6,69,56,125,0,3,128,1515
89,2020-02-28,Marche,1,1,2,1,3,0,0,3,1
90,2020-02-28,Molise,0,0,0,0,0,0,0,0,0
91,2020-02-28,Piemonte,5,0,5,4,9,0,0,9,71
92,2020-02-28,Puglia,0,0,0,2,2,0,0,2,242
93,2020-02-28,Sardegna,0,0,0,0,0,0,0,0,0
94,2020-02-28,Sicilia,0,0,0,0,0,0,0,0,0
95,2020-02-28,Toscana,3,0,3,2,5,1,0,6,27
96,2020-02-28,Trentino-Alto Adige,0,0,0,0,0,0,0,0,0
97,2020-02-28,Umbria,0,0,0,0,0,0,0,0,0
98,2020-02-28,Valle d'Aosta,0,0,0,0,0,0,0,0,0
99,2020-02-28,Veneto,5,1,6,34,40,0,0,40,1250
100,2020-02-29,Abruzzo,1,0,1,0,1,0,0,1,10
101,2020-02-29,Basilicata,0,0,0,0,0,0,0,0,32
102,2020-02-29,Calabria,0,0,0,0,0,0,0,0,6
103,2020-02-29,Campania,1,0,1,8,9,0,0,9,160
104,2020-02-29,Emilia-Romagna,30,5,35,35,70,0,2,72,273
105,2020-02-29,Friuli Venezia Giulia,0,0,0,0,0,0,0,0,20
106,2020-02-29,Lazio,3,0,3,0,3,0,0,3,68
107,2020-02-29,Liguria,0,1,0,23,19,4,0,23,9
108,2020-02-29,Lombardia,21,33,54,24,78,0,6,84,888
109,2020-02-29,Marche,3,0,3,2,5,0,0,5,21
110,2020-02-29,Molise,0,0,0,0,0,0,0,0,0
111,2020-02-29,Piemonte,0,0,0,0,0,0,0,0,81
112,2020-02-29,Puglia,0,0,0,0,0,0,0,0,10
113,2020-02-29,Sardegna,0,0,0,0,0,0,0,0,0
114,2020-02-29,Sicilia,0,0,0,0,0,0,0,0,1
115,2020-02-29,Toscana,2,0,2,1,3,0,0,3,94
116,2020-02-29,Trentino-Alto Adige,0,0,0,0,0,0,0,0,25
117,2020-02-29,Umbria,0,0,0,0,0,0,0,0,23
118,2020-02-29,Valle d'Aosta,0,0,0,0,0,0,0,0,0
119,2020-02-29,Veneto,0,2,2,38,40,0,0,40,1245
120,2020-03-01,Abruzzo,1,0,1,2,3,0,0,3,9
121,2020-03-01,Basilicata,0,0,0,0,0,0,0,0,7
122,2020-03-01,Calabria,0,0,0,0,0,0,0,0,8
123,2020-03-01,Campania,1,0,1,3,4,0,0,4,0
124,2020-03-01,Emilia-Romagna,41,2,43,21,64,0,4,68,245
125,2020-03-01,Friuli Venezia Giulia,0,0,0,6,6,0,0,6,54
126,2020-03-01,Lazio,0,0,0,0,0,0,0,0,45
127,2020-03-01,Liguria,8,0,8,0,0,0,0,0,0
128,2020-03-01,Lombardia,150,26,176,159,335,33,1,369,1156
129,2020-03-01,Marche,6,3,9,5,14,0,0,14,33
130,2020-03-01,Molise,0,0,0,0,0,0,0,0,6
131,2020-03-01,Piemonte,4,2,6,32,38,0,0,38,54
132,2020-03-01,Puglia,0,0,0,0,0,0,0,0,10
133,2020-03-01,Sardegna,0,0,0,0,0,0,0,0,28
134,2020-03-01,Sicilia,0,0,0,5,5,0,0,5,285
135,2020-03-01,Toscana,0,0,0,2,2,0,0,2,41
136,2020-03-01,Trentino-Alto Adige,0,0,0,0,0,0,0,0,83
137,2020-03-01,Umbria,0,0,0,2,2,0,0,2,4
138,2020-03-01,Valle d'Aosta,0,0,0,0,0,0,0,0,1
139,2020-03-01,Veneto,27,2,29,43,72,0,0,72,397
140,2020-03-02,Abruzzo,0,0,0,0,0,0,0,0,0
141,2020-03-02,Basilicata,0,0,0,0,0,0,0,0,0
142,2020-03-02,Calabria,0,0,0,0,0,0,0,0,4
143,2020-03-02,Campania,0,0,0,0,0,0,0,0,0
144,2020-03-02,Emilia-Romagna,21,3,24,23,47,0,3,50,178
145,2020-03-02,Friuli Venezia Giulia,0,0,0,3,3,0,0,3,26
146,2020-03-02,Lazio,0,0,0,1,1,0,0,1,49
147,2020-03-02,Liguria,0,0,0,0,0,0,0,0,0
148,2020-03-02,Lombardia,72,21,93,97,190,66,14,270,1046
149,2020-03-02,Marche,5,1,6,3,9,0,1,10,36
150,2020-03-02,Molise,0,0,0,0,0,0,0,0,7
151,2020-03-02,Piemonte,1,0,1,1,2,0,0,2,72
152,2020-03-02,Puglia,1,0,1,0,1,0,0,1,16
153,2020-03-02,Sardegna,0,0,0,0,0,0,0,0,0
154,2020-03-02,Sicilia,1,0,1,0,0,0,0,0,16
155,2020-03-02,Toscana,0,0,0,0,0,0,0,0,41
156,2020-03-02,Trentino-Alto Adige,0,0,0,0,0,0,0,0,0
157,2020-03-02,Umbria,0,0,0,0,0,0,0,0,0
158,2020-03-02,Valle d'Aosta,0,0,0,0,0,0,0,0,1
159,2020-03-02,Veneto,2,1,3,7,10,0,0,10,726
160,2020-03-03,Abruzzo,2,0,2,0,1,0,0,1,0
161,2020-03-03,Basilicata,0,0,0,1,1,0,0,1,3
162,2020-03-03,Calabria,0,0,0,0,0,0,0,0,0
163,2020-03-03,Campania,7,0,7,6,13,0,0,13,32
164,2020-03-03,Emilia-Romagna,39,8,47,27,74,4,7,85,39
165,2020-03-03,Friuli Venezia Giulia,1,0,1,3,4,0,0,4,85
166,2020-03-03,Lazio,7,0,7,0,7,0,0,7,104
167,2020-03-03,Liguria,0,1,1,0,1,0,1,2,0
168,2020-03-03,Lombardia,220,40,260,0,249,0,17,266,1652
169,2020-03-03,Marche,10,7,17,8,25,0,1,26,63
170,2020-03-03,Molise,3,0,3,0,3,0,0,3,0
171,2020-03-03,Piemonte,1,1,2,3,5,0,0,5,24
172,2020-03-03,Puglia,0,0,0,2,2,0,0,2,20
173,2020-03-03,Sardegna,1,0,1,0,1,0,0,1,0
174,2020-03-03,Sicilia,0,0,0,0,0,0,0,0,0
175,2020-03-03,Toscana,3,0,3,3,6,0,0,6,84
176,2020-03-03,Trentino-Alto Adige,1,0,1,3,4,0,0,4,0
177,2020-03-03,Umbria,1,1,2,4,6,0,0,6,10
178,2020-03-03,Valle d'Aosta,0,0,0,0,0,0,0,0,1
179,2020-03-03,Veneto,0,5,1,25,26,7,1,34,394
180,2020-03-04,Abruzzo,2,0,2,0,1,0,0,1,33
181,2020-03-04,Basilicata,0,0,0,0,0,0,0,0,6
182,2020-03-04,Calabria,0,0,0,0,0,0,0,0,7
183,2020-03-04,Campania,0,0,0,1,1,0,0,1,24
184,2020-03-04,Emilia-Romagna,69,2,71,47,118,2,4,124,488
185,2020-03-04,Friuli Venezia Giulia,2,0,2,3,5,0,0,5,22
186,2020-03-04,Lazio,5,3,8,8,16,0,0,16,118
187,2020-03-04,Liguria,0,1,0,3,2,0,0,2,12
188,2020-03-04,Lombardia,179,42,221,0,171,111,18,300,2561
189,2020-03-04,Marche,7,2,9,12,21,0,2,23,88
190,2020-03-04,Molise,0,0,0,0,0,0,0,0,6
191,2020-03-04,Piemonte,13,10,23,3,26,0,0,26,85
192,2020-03-04,Puglia,2,0,2,0,1,1,1,3,24
193,2020-03-04,Sardegna,0,0,0,1,1,0,0,1,13
194,2020-03-04,Sicilia,3,0,3,8,11,0,0,11,60
195,2020-03-04,Toscana,5,2,7,12,19,0,0,19,79
196,2020-03-04,Trentino-Alto Adige,0,0,0,1,1,0,0,1,0
197,2020-03-04,Umbria,0,0,0,1,1,0,0,1,13
198,2020-03-04,Valle d'Aosta,0,0,0,0,0,0,0,0,3
199,2020-03-04,Veneto,27,4,31,17,48,2,3,53,339
200,2020-03-05,Abruzzo,1,0,1,0,1,0,0,1,11
201,2020-03-05,Basilicata,0,0,0,0,0,0,0,0,6
202,2020-03-05,Calabria,1,0,1,0,1,0,0,1,7
203,2020-03-05,Campania,1,0,1,13,14,0,0,14,42
204,2020-03-05,Emilia-Romagna,71,6,77,65,142,4,8,154,384
205,2020-03-05,Friuli Venezia Giulia,1,0,1,2,3,0,0,3,21
206,2020-03-05,Lazio,5,4,9,5,14,0,0,14,180
207,2020-03-05,Liguria,1,0,1,0,0,0,2,2,13
208,2020-03-05,Lombardia,292,35,327,0,280,126,25,431,216
209,2020-03-05,Marche,23,4,27,13,40,0,0,40,125
210,2020-03-05,Molise,1,0,1,3,4,0,0,4,5
211,2020-03-05,Piemonte,17,4,21,3,24,0,2,26,0
212,2020-03-05,Puglia,1,1,2,3,5,0,0,5,37
213,2020-03-05,Sardegna,1,0,1,0,0,0,0,0,8
214,2020-03-05,Sicilia,0,0,0,0,0,0,0,0,0
215,2020-03-05,Toscana,11,1,12,11,23,0,0,23,0
216,2020-03-05,Trentino-Alto Adige,1,0,1,1,2,0,0,2,0
217,2020-03-05,Umbria,0,0,0,0,0,0,0,0,30
218,2020-03-05,Valle d'Aosta,0,0,0,2,2,0,0,2,6
219,2020-03-05,Veneto,16,1,17,18,35,8,4,47,1434
220,2020-03-06,Abruzzo,1,0,1,0,1,0,0,1,0
221,2020-03-06,Basilicata,1,0,1,1,2,0,0,2,9
222,2020-03-06,Calabria,1,0,1,1,2,0,0,2,46
223,2020-03-06,Campania,0,0,0,12,12,0,0,12,0
224,2020-03-06,Emilia-Romagna,70,21,91,67,158,7,7,172,252
225,2020-03-06,Friuli Venezia Giulia,0,0,0,7,7,3,0,10,180
226,2020-03-06,Lazio,6,1,7,2,9,0,1,10,198
227,2020-03-06,Liguria,1,2,3,0,3,1,0,4,83
228,2020-03-06,Lombardia,453,65,518,0,231,93,37,361,1202
229,2020-03-06,Marche,16,1,17,18,35,0,0,35,172
230,2020-03-06,Molise,0,2,1,4,5,0,0,5,80
231,2020-03-06,Piemonte,14,13,27,6,33,0,2,35,250
232,2020-03-06,Puglia,0,0,0,3,3,0,0,3,36
233,2020-03-06,Sardegna,0,0,0,3,3,0,0,3,49
234,2020-03-06,Sicilia,2,0,2,4,6,0,0,6,0
235,2020-03-06,Toscana,9,2,11,7,18,0,0,18,321
236,2020-03-06,Trentino-Alto Adige,5,0,5,1,6,0,0,6,16
237,2020-03-06,Umbria,1,1,2,5,7,0,0,7,22
238,2020-03-06,Valle d'Aosta,0,0,0,5,5,0,0,5,7
239,2020-03-06,Veneto,25,3,28,46,74,5,2,81,1074
240,2020-03-07,Abruzzo,2,0,2,0,2,0,0,2,27
241,2020-03-07,Basilicata,0,0,0,0,0,0,0,0,12
242,2020-03-07,Calabria,0,0,0,0,0,0,0,0,14
243,2020-03-07,Campania,4,0,4,0,4,0,0,4,141
244,2020-03-07,Emilia-Romagna,67,11,78,43,121,8,11,140,468
245,2020-03-07,Friuli Venezia Giulia,3,1,4,7,11,0,0,11,0
246,2020-03-07,Lazio,17,0,17,5,22,0,0,22,209
247,2020-03-07,Liguria,14,1,15,3,18,0,1,19,102
248,2020-03-07,Lombardia,39,50,89,645,734,55,19,808,2222
249,2020-03-07,Marche,21,16,37,9,46,0,2,48,231
250,2020-03-07,Molise,0,0,0,2,2,0,0,2,8
251,2020-03-07,Piemonte,53,8,61,2,63,0,1,64,253
252,2020-03-07,Puglia,4,1,5,3,8,0,1,9,0
253,2020-03-07,Sardegna,0,0,0,0,0,0,0,0,0
254,2020-03-07,Sicilia,1,0,1,10,11,0,0,11,276
255,2020-03-07,Toscana,19,2,21,13,34,0,0,34,234
256,2020-03-07,Trentino-Alto Adige,6,1,7,2,9,0,0,9,72
257,2020-03-07,Umbria,0,0,0,8,8,0,0,8,24
258,2020-03-07,Valle d'Aosta,1,0,1,0,1,0,0,1,4
259,2020-03-07,Veneto,6,14,20,31,51,3,1,55,1406
260,2020-03-08,Abruzzo,3,0,3,3,6,0,0,6,40
261,2020-03-08,Basilicata,1,0,1,0,1,0,0,1,48
262,2020-03-08,Calabria,3,0,3,2,5,0,0,5,0
263,2020-03-08,Campania,14,7,21,18,39,1,0,40,368
264,2020-03-08,Emilia-Romagna,78,11,89,71,160,2,8,170,740
265,2020-03-08,Friuli Venezia Giulia,0,0,0,14,14,0,1,15,420
266,2020-03-08,Lazio,4,0,4,5,9,0,2,11,347
267,2020-03-08,Liguria,13,5,18,7,25,0,2,27,70
268,2020-03-08,Lombardia,556,40,596,34,630,26,113,769,2756
269,2020-03-08,Marche,16,5,21,43,64,0,1,65,209
270,2020-03-08,Molise,1,0,1,0,0,0,0,0,4
271,2020-03-08,Piemonte,135,7,142,11,153,0,0,153,590
272,2020-03-08,Puglia,8,1,9,4,13,0,1,14,232
273,2020-03-08,Sardegna,3,0,3,3,6,0,0,6,50
274,2020-03-08,Sicilia,10,0,10,8,18,0,0,18,148
275,2020-03-08,Toscana,37,0,37,16,53,0,0,53,287
276,2020-03-08,Trentino-Alto Adige,1,1,2,7,9,0,0,9,34
277,2020-03-08,Umbria,0,0,0,2,2,0,0,2,34
278,2020-03-08,Valle d'Aosta,0,0,0,1,1,0,0,1,9
279,2020-03-08,Veneto,23,6,29,89,118,4,5,127,1489
280,2020-03-09,Abruzzo,11,0,11,2,13,0,0,13,74
281,2020-03-09,Basilicata,0,0,0,1,1,0,0,1,12
282,2020-03-09,Calabria,3,0,3,0,0,2,0,2,60
283,2020-03-09,Campania,12,1,13,6,19,0,0,19,0
284,2020-03-09,Emilia-Romagna,34,15,49,140,189,3,14,206,562
285,2020-03-09,Friuli Venezia Giulia,11,0,11,25,36,0,0,36,347
286,2020-03-09,Lazio,8,0,8,5,13,0,2,15,0
287,2020-03-09,Liguria,21,6,27,3,30,0,1,31,210
288,2020-03-09,Lombardia,585,41,626,492,1118,96,66,1280,1601
289,2020-03-09,Marche,26,6,32,16,48,0,3,51,225
290,2020-03-09,Molise,0,0,0,0,0,0,0,0,96
291,2020-03-09,Piemonte,0,5,0,0,0,0,8,0,45
292,2020-03-09,Puglia,3,3,6,4,10,0,0,10,58
293,2020-03-09,Sardegna,3,0,3,5,8,0,0,8,36
294,2020-03-09,Sicilia,1,0,1,0,1,0,0,1,45
295,2020-03-09,Toscana,16,2,18,23,41,0,1,42,400
296,2020-03-09,Trentino-Alto Adige,3,0,3,7,10,0,0,10,39
297,2020-03-09,Umbria,2,0,2,0,2,0,0,2,15
298,2020-03-09,Valle d'Aosta,3,0,3,3,6,0,0,6,26
299,2020-03-09,Veneto,40,4,44,27,71,1,2,74,38
300,2020-03-10,Abruzzo,0,9,1,6,7,0,1,8,73
301,2020-03-10,Basilicata,0,0,0,2,2,0,0,2,13
302,2020-03-10,Calabria,0,2,2,0,2,0,0,2,187
303,2020-03-10,Campania,0,0,0,16,7,0,0,7,161
304,2020-03-10,Emilia-Romagna,93,8,101,30,131,1,15,147,588
305,2020-03-10,Friuli Venezia Giulia,9,5,14,7,21,0,2,23,258
306,2020-03-10,Lazio,0,7,2,3,5,8,1,14,1662
307,2020-03-10,Liguria,0,12,9,22,31,0,1,32,83
308,2020-03-10,Lombardia,517,26,543,0,0,250,135,322,1344
309,2020-03-10,Marche,16,7,23,45,68,0,3,71,187
310,2020-03-10,Molise,0,1,0,1,1,0,0,1,13
311,2020-03-10,Piemonte,84,16,100,0,99,0,4,103,693
312,2020-03-10,Puglia,8,0,8,1,9,0,0,9,62
313,2020-03-10,Sardegna,1,0,1,0,1,0,0,1,19
314,2020-03-10,Sicilia,0,2,0,8,8,0,0,8,119
315,2020-03-10,Toscana,0,31,15,39,54,2,0,56,555
316,2020-03-10,Trentino-Alto Adige,18,2,20,26,46,2,0,48,132
317,2020-03-10,Umbria,4,0,4,5,9,0,0,9,77
318,2020-03-10,Valle d'Aosta,0,0,0,4,2,0,0,2,22
319,2020-03-10,Veneto,18,16,34,55,89,17,6,112,687
320,2020-03-11,Abruzzo,0,0,0,0,0,0,0,0,0
321,2020-03-11,Basilicata,0,1,0,1,1,0,0,1,7
322,2020-03-11,Calabria,2,0,2,4,6,0,0,6,45
323,2020-03-11,Campania,23,3,26,0,23,3,1,27,234
324,2020-03-11,Emilia-Romagna,76,6,82,89,171,7,28,206,1146
325,2020-03-11,Friuli Venezia Giulia,0,0,0,12,0,7,3,10,471
326,2020-03-11,Lazio,17,3,20,6,26,8,0,34,0
327,2020-03-11,Liguria,17,5,22,31,53,0,0,53,331
328,2020-03-11,Lombardia,533,94,627,709,1336,4,149,1489,4150
329,2020-03-11,Marche,60,12,72,8,80,0,5,85,219
330,2020-03-11,Molise,1,0,1,0,1,0,0,1,8
331,2020-03-11,Piemonte,13,9,22,22,44,0,4,48,57
332,2020-03-11,Puglia,10,0,8,8,16,0,2,18,162
333,2020-03-11,Sardegna,1,0,1,16,17,0,0,17,79
334,2020-03-11,Sicilia,6,0,5,16,21,0,0,21,239
335,2020-03-11,Toscana,0,14,10,44,54,2,0,56,231
336,2020-03-11,Trentino-Alto Adige,0,4,4,57,61,1,0,62,167
337,2020-03-11,Umbria,0,3,2,5,7,2,0,9,80
338,2020-03-11,Valle d'Aosta,0,0,0,2,2,0,1,3,10
339,2020-03-11,Veneto,58,1,59,98,157,7,3,167,4757
340,2020-03-12,Abruzzo,30,3,33,8,41,4,1,46,557
341,2020-03-12,Basilicata,0,0,0,0,0,0,0,0,0
342,2020-03-12,Calabria,4,0,4,11,15,0,0,14,78
343,2020-03-12,Campania,0,0,0,25,25,0,0,25,176
344,2020-03-12,Emilia-Romagna,69,8,77,93,170,5,33,208,960
345,2020-03-12,Friuli Venezia Giulia,7,5,12,26,38,1,2,41,531
346,2020-03-12,Lazio,18,2,20,27,47,0,3,50,2001
347,2020-03-12,Liguria,26,2,28,34,62,15,3,80,149
348,2020-03-12,Lombardia,395,45,440,693,1133,185,127,1445,3905
349,2020-03-12,Marche,42,10,52,57,109,0,4,113,251
350,2020-03-12,Molise,0,0,0,0,0,0,0,0,5
351,2020-03-12,Piemonte,49,22,71,3,74,0,5,79,448
352,2020-03-12,Puglia,20,0,18,9,27,0,0,27,360
353,2020-03-12,Sardegna,2,0,2,0,2,0,0,2,19
354,2020-03-12,Sicilia,5,4,9,21,30,0,2,32,283
355,2020-03-12,Toscana,13,5,18,20,38,2,4,44,361
356,2020-03-12,Trentino-Alto Adige,28,1,29,27,56,1,2,59,598
357,2020-03-12,Umbria,1,3,4,14,18,0,0,18,118
358,2020-03-12,Valle d'Aosta,5,0,5,2,7,0,0,7,19
359,2020-03-12,Veneto,98,17,115,242,357,1,3,361,2038
360,2020-03-13,Abruzzo,0,2,0,8,5,0,0,5,91
361,2020-03-13,Basilicata,0,0,0,2,2,0,0,2,0
362,2020-03-13,Calabria,4,1,5,0,5,0,0,5,21
363,2020-03-13,Campania,4,8,12,27,39,1,1,41,120
364,2020-03-13,Emilia-Romagna,128,16,144,109,253,8,55,316,1187
365,2020-03-13,Friuli Venezia Giulia,36,0,34,54,88,0,2,90,545
366,2020-03-13,Lazio,37,4,41,29,70,5,2,77,899
367,2020-03-13,Liguria,28,8,36,25,61,4,6,71,268
368,2020-03-13,Lombardia,188,45,233,603,836,113,146,1095,3166
369,2020-03-13,Marche,83,9,92,36,128,0,5,133,311
370,2020-03-13,Molise,1,0,1,0,1,0,0,1,5
371,2020-03-13,Piemonte,188,38,226,14,240,0,20,260,226
372,2020-03-13,Puglia,19,0,19,4,23,2,0,25,180
373,2020-03-13,Sardegna,0,0,0,4,4,0,0,4,202
374,2020-03-13,Sicilia,9,2,11,4,15,0,0,15,473
375,2020-03-13,Toscana,34,18,52,51,103,3,0,106,884
376,2020-03-13,Trentino-Alto Adige,14,2,16,59,75,0,2,77,457
377,2020-03-13,Umbria,3,2,5,6,11,0,1,12,118
378,2020-03-13,Valle d'Aosta,0,0,0,2,1,0,0,1,71
379,2020-03-13,Veneto,6,22,28,128,156,45,10,211,2253
380,2020-03-14,Abruzzo,9,0,9,14,23,0,0,23,274
381,2020-03-14,Basilicata,0,1,0,0,0,0,0,0,0
382,2020-03-14,Calabria,4,1,5,17,22,0,0,22,207
383,2020-03-14,Campania,12,0,10,20,30,18,4,52,265
384,2020-03-14,Emilia-Romagna,134,24,158,180,338,3,40,381,1256
385,2020-03-14,Friuli Venezia Giulia,8,3,11,24,35,6,3,44,227
386,2020-03-14,Lazio,59,1,60,18,78,0,2,80,844
387,2020-03-14,Liguria,85,18,103,0,80,28,10,118,308
388,2020-03-14,Lombardia,463,82,545,782,1327,462,76,1865,4438
389,2020-03-14,Marche,112,8,120,45,165,0,9,174,343
390,2020-03-14,Molise,0,0,0,0,0,0,0,0,4
391,2020-03-14,Piemonte,0,15,0,23,20,0,13,33,575
392,2020-03-14,Puglia,14,4,18,17,35,0,3,37,232
393,2020-03-14,Sardegna,2,0,2,2,4,0,0,4,26
394,2020-03-14,Sicilia,5,4,9,15,24,2,0,26,150
395,2020-03-14,Toscana,26,10,36,123,159,0,1,160,546
396,2020-03-14,Trentino-Alto Adige,16,8,24,65,89,1,1,91,484
397,2020-03-14,Umbria,10,1,11,19,30,1,0,31,172
398,2020-03-14,Valle d'Aosta,6,0,6,8,14,0,0,14,42
399,2020-03-14,Veneto,0,12,12,310,322,7,13,342,1289
400,2020-03-15,Abruzzo,21,14,35,0,22,2,1,25,187
401,2020-03-15,Basilicata,0,0,0,1,1,0,0,1,53
402,2020-03-15,Calabria,10,2,12,0,7,0,1,8,173
403,2020-03-15,Campania,1,5,6,47,53,5,3,61,277
404,2020-03-15,Emilia-Romagna,139,17,156,236,392,14,43,449,2011
405,2020-03-15,Friuli Venezia Giulia,31,1,32,13,45,0,1,46,31
406,2020-03-15,Lazio,42,6,48,28,76,0,3,79,1010
407,2020-03-15,Liguria,40,4,44,65,109,0,6,96,223
408,2020-03-15,Lombardia,602,35,637,347,984,351,252,1587,3231
409,2020-03-15,Marche,72,5,77,147,224,0,10,234,385
410,2020-03-15,Molise,0,1,0,1,0,0,0,0,1
411,2020-03-15,Piemonte,188,21,209,7,216,0,22,238,695
412,2020-03-15,Puglia,25,0,25,31,56,0,8,64,336
413,2020-03-15,Sardegna,2,0,2,26,28,0,2,30,83
414,2020-03-15,Sicilia,14,4,18,11,29,3,0,32,352
415,2020-03-15,Toscana,15,20,35,114,149,0,2,151,537
416,2020-03-15,Trentino-Alto Adige,29,4,33,164,197,0,6,203,362
417,2020-03-15,Umbria,4,2,6,30,36,0,0,36,217
418,2020-03-15,Valle d'Aosta,0,3,1,14,15,0,0,15,0
419,2020-03-15,Veneto,60,10,70,144,214,13,8,235,5566
420,2020-03-16,Abruzzo,0,9,8,29,37,1,1,39,114
421,2020-03-16,Basilicata,1,0,1,0,1,0,0,1,22
422,2020-03-16,Calabria,4,1,5,16,21,0,0,21,146
423,2020-03-16,Campania,30,0,30,37,67,0,0,67,304
424,2020-03-16,Emilia-Romagna,147,28,175,172,347,20,62,429,1042
425,2020-03-16,Friuli Venezia Giulia,0,7,5,25,30,1,8,39,1444
426,2020-03-16,Lazio,44,0,44,32,76,8,3,87,985
427,2020-03-16,Liguria,2,7,9,73,82,9,17,108,216
428,2020-03-16,Lombardia,671,56,727,91,818,357,202,1377,3196
429,2020-03-16,Marche,7,12,19,79,98,0,11,109,279
430,2020-03-16,Molise,0,1,1,0,0,5,1,4,5
431,2020-03-16,Piemonte,319,15,334,41,375,0,30,405,1213
432,2020-03-16,Puglia,0,0,0,0,0,0,0,0,0
433,2020-03-16,Sardegna,23,0,23,7,30,0,0,30,184
434,2020-03-16,Sicilia,19,5,24,0,24,1,0,25,201
435,2020-03-16,Toscana,0,0,0,78,78,1,6,85,778
436,2020-03-16,Trentino-Alto Adige,3,7,10,26,36,0,1,37,243
437,2020-03-16,Umbria,5,2,7,13,20,1,0,21,128
438,2020-03-16,Valle d'Aosta,18,2,20,27,47,0,1,48,57
439,2020-03-16,Veneto,72,27,99,186,285,10,6,301,2506
440,2020-03-17,Abruzzo,23,0,18,33,51,0,2,53,155
441,2020-03-17,Basilicata,4,0,4,4,8,0,0,8,32
442,2020-03-17,Calabria,9,3,12,13,25,0,0,25,263
443,2020-03-17,Campania,24,2,26,34,60,0,0,60,168
444,2020-03-17,Emilia-Romagna,204,26,230,86,316,46,47,409,1414
445,2020-03-17,Friuli Venezia Giulia,8,2,10,0,1,0,8,8,107
446,2020-03-17,Lazio,47,13,60,18,78,2,4,84,106
447,2020-03-17,Liguria,44,12,56,30,86,15,10,111,320
448,2020-03-17,Lombardia,782,56,838,396,1234,117,220,1571,2884
449,2020-03-17,Marche,71,0,70,47,117,0,12,129,0
450,2020-03-17,Molise,4,0,4,0,4,0,0,4,48
451,2020-03-17,Piemonte,333,20,353,6,359,0,22,381,955
452,2020-03-17,Puglia,39,8,47,61,108,0,2,110,1060
453,2020-03-17,Sardegna,0,4,1,9,10,0,0,10,206
454,2020-03-17,Sicilia,11,8,19,4,23,0,1,24,263
455,2020-03-17,Toscana,154,36,190,0,183,1,3,187,817
456,2020-03-17,Trentino-Alto Adige,52,3,55,0,48,6,3,57,1130
457,2020-03-17,Umbria,6,6,12,21,33,0,0,33,230
458,2020-03-17,Valle d'Aosta,7,1,8,23,31,0,0,31,111
459,2020-03-17,Veneto,50,15,65,149,214,6,11,231,426
460,2020-03-18,Abruzzo,5,9,14,19,33,0,1,34,366
461,2020-03-18,Basilicata,4,0,4,3,7,0,0,7,0
462,2020-03-18,Calabria,0,1,1,13,14,1,0,15,375
463,2020-03-18,Campania,0,0,0,0,0,0,0,0,0
464,2020-03-18,Emilia-Romagna,218,24,242,269,511,18,65,594,951
465,2020-03-18,Friuli Venezia Giulia,24,6,30,39,69,0,1,68,0
466,2020-03-18,Lazio,60,0,60,40,100,8,9,117,1709
467,2020-03-18,Liguria,102,15,117,0,83,13,13,109,403
468,2020-03-18,Lombardia,332,45,377,0,171,1003,319,1493,2534
469,2020-03-18,Marche,39,10,49,125,174,0,23,197,884
470,2020-03-18,Molise,0,1,1,1,2,1,0,3,60
471,2020-03-18,Piemonte,402,21,423,0,423,0,21,444,973
472,2020-03-18,Puglia,1,16,17,25,42,0,1,43,356
473,2020-03-18,Sardegna,6,3,9,8,17,0,0,17,132
474,2020-03-18,Sicilia,14,1,15,26,41,4,0,45,378
475,2020-03-18,Toscana,98,17,115,152,267,5,5,277,879
476,2020-03-18,Trentino-Alto Adige,42,7,49,103,152,2,1,155,1155
477,2020-03-18,Umbria,18,0,18,31,49,0,1,50,278
478,2020-03-18,Valle d'Aosta,6,0,3,25,28,0,1,29,88
479,2020-03-18,Veneto,98,24,122,343,465,31,14,510,5363
480,2020-03-19,Abruzzo,82,6,88,29,117,1,4,122,355
481,2020-03-19,Basilicata,0,3,2,8,10,0,0,10,91
482,2020-03-19,Calabria,15,2,17,21,38,0,2,40,674
483,2020-03-19,Campania,86,12,98,84,182,2,8,192,859
